order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD271206,ID1458418020,2019-09-02,Bakers,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675,80.67,-37.8193118,145.0065121,15,4054.42,Spring,False,1.4351,"no issues here, totally satisfied! so far we have not encountered any of the negative issues people talked about in their reviews. we were a little hesitant to go the refurbished route but this far we are very happy with the outcome! phone looked perfect out of the package.",True
ORD173965,ID3924931355,2019-09-09,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",11530,71.86,-37.8163214,144.9668469,5,11025.36,Spring,False,0.3473,great phone item just as described and looked like new.,True
ORD490853,ID0746912561,2019-02-12,Nickolson,"[('pearTV', 2), ('Universe Note', 2), ('Toshika 750', 1)]",23840,82.27,-37.8246873,144.9828852,10,21538.27,Summer,True,1.3545,"product differ as shown and as deliverd. they show the picture with two simm cards but this set has only one simm slot. i return this item and stated the reason that i need with two simm and reorder. to my horror, i received the phone with one simm.",False
ORD405345,ID0306383987,2019-12-16,Thompson,"[('iAssist Line', 2), ('pearTV', 1), ('iStream', 1), ('Lucent 330S', 1)]",12140,102.54,-37.7992825,144.9367692,0,12242.54,Summer,True,1.7443,"i love the phone no issues so far, i love the phone no issues. the only thing is the tip of the charging cord broke and luckily i have another one.",True
ORD224382,ID4735836414,2019-02-14,Thompson,"[('Candle Inferno', 1), ('pearTV', 2), ('Thunder line', 2), ('Olivia x460', 2)]",19860,76.34,-37.8032403,144.9498275,5,18943.34,Summer,False,1.0777,good the phone was better than what i expected for the price.,True
ORD047699,ID0846571201,2019-02-20,Nickolson,"[('Alcon 10', 2), ('Universe Note', 2), ('Thunder line', 1)]",26980,65.95,-37.8184296,144.9688448,5,25696.95,Summer,False,0.0648,totally clear picture with numerous channels available. used for my kitchen tv,True
ORD034649,ID1449431267,2019-05-22,Nickolson,"[('pearTV', 2), ('Lucent 330S', 1), ('Olivia x460', 1)]",15075,79.29,-37.8136622,144.9742548,10,13646.79,Autumn,True,0.6875,very good rapport quality and price. i recommande it. good pictures,True
ORD380375,ID1879180932,2019-07-02,Thompson,"[('Thunder line', 2), ('iStream', 1), ('Candle Inferno', 1)]",4940,83.22,-37.800297,144.9601679,15,4282.22,Winter,True,1.7959,"great phone great phone, confirmed working in portugal. 720p not 1080 but great nonetheless.",True
ORD264328,ID4884445070,2019-06-09,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130,71.57,-37.8000425,144.9346898,5,7795.07,Winter,False,1.7783,"looks like new ! i bought this in february 2018 . i was so excited because it was so beautiful , no dent or scratches anywhere. everything works perfect . i hope stays like this for few more years :))",True
ORD359236,ID5922126211,2019-06-05,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1)]",3405,112.29,-37.8187089,144.9705069,15,3006.54,Winter,True,0.085,four stars like new,True
ORD025682,ID0780914748,2019-01-31,Thompson,"[('iStream', 1), ('Candle Inferno', 1)]",580,80.54,-37.8009594,144.9566969,5,631.54,Summer,False,1.5548,amazing budget phone great phone for the price definitely the way to go for a budget phone,True
ORD366774,ID2020835025,2019-07-21,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",10725,46.79,-37.8149171,144.9680205,25,8090.54,Winter,False,0.431,beware no 1 year manufacturers warranty if you buy from buyspry. only their 90 day warranty. beware no 1 year manufacturers warranty if you buy from buyspry! only 90 day warranty. not 1 year manufacturers warranty if you buy from buyspry.,False
ORD156274,ID0529204914,2019-11-05,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,46.205,-37.8238758,144.9350031,0,9856.205,Spring,True,1.6373,"i personally has candle vovage. paperwhite has flash on every page turn, which is bit not good reading experience",False
ORD346430,ID0777778351,2019-12-18,Thompson,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820,60.29,-37.805422,144.95229009999997,25,5175.29,Summer,False,0.9287,bad out the box the phone would not go pass the activation screen. i sent it back the same day,False
ORD482861,ID6167266639,2019-03-31,Nickolson,"[('Toshika 750', 2), ('Universe Note', 1)]",12090,80.18,-37.8067184,144.9627129,25,9147.68,Autumn,True,1.4524,"love it, love it, love it!!! bought it on gold day, then had buyers remorse, but once i got it, it was love at first sight.",True
ORD281671,ID6143862349,2019-08-07,Bakers,"[('Universe Note', 2), ('iAssist Line', 2), ('iStream', 2)]",11650,63.58,-37.8033952,145.0033845,10,10548.58,Winter,True,1.0267,one star the battery won't last more than 10 hours even from the first day.,False
ORD072258,ID0283058858,2019-06-11,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2), ('Toshika 750', 1)]",11140,79.56,-37.798913,145.0005299,10,10105.56,Winter,True,1.3188,"longer battery life just transitioned from my alcon to this android. loving the battery life, camera and durability. another feature is the updates are automatically done.",True
ORD187103,ID0282825744,2019-07-05,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('Candle Inferno', 2)]",8670,68.94,-37.8024255,144.95339199999995,10,7871.94,Winter,False,1.2691,as advertised great product for the price or for any price,True
ORD441971,ID2185303480,2019-01-16,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",13905,102.97,-37.800007,144.93568340000004,5,13312.72,Summer,True,1.7294,great phone! & great deal ! great phone! like new and works great also. fast shipping and i will order again from this seller. thank you!,True
ORD286831,ID0711333524,2019-03-07,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",11130,68.38,-37.8064407,144.9571255,10,10085.38,Autumn,False,1.1241,best decision ever for buying a phone awesome!! beautiful!!,True
ORD005652,ID0778943230,2019-02-10,Bakers,"[('Thunder line', 2), ('iStream', 2)]",4660,105.68,-37.8198294,145.01440469999997,10,4299.68,Summer,True,2.0102,"fantastic phone this is my first smart phone, and it is like having my personal computer with me where ever i go. i resisted using a smart phone for a long time, but this phone has changed my life! fantastic! luv it!",True
ORD050544,ID0227315895,2019-11-27,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320,101.56,-37.80370429999999,144.9865844,10,3089.56,Spring,True,1.0339,"this was a gift and they love it! its compact, they can surf the web, play games check emails etc",True
ORD145652,ID2696097099,2019-10-22,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1)]",3455,77.65,-37.8239657,144.9595061,25,2668.9,Spring,False,1.0666,love my candle! works better than expected! candle is much faster than my old tablet!,True
ORD349430,ID0364329268,2019-11-10,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('pearTV', 1), ('Olivia x460', 2)]",11650,41.745,-37.8010969,144.9607109,25,8779.245,Spring,False,1.7607,"five stars works great no problems, thank you thank you thank you",True
ORD146129,ID6202471307,2019-04-17,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",9985,66.5,-37.8207999,144.97941469999995,5,9552.25,Autumn,False,0.9014,its perfect to see my tv series when i don't have my tv around. it has a very good resolution quality.,True
ORD033246,ID2383211219,2019-08-31,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,32.33874999999999,-37.8134953,144.9656479,15,9567.09,Winter,True,0.6634,not factory sealed or unlocked by olivia this was not factory sealed and was not unlocked by olivia. there was a piece of shipping tape used to keep the box together.,False
ORD261045,ID6197209830,2019-03-14,Thompson,"[('Universe Note', 2), ('iStream', 2), ('Olivia x460', 2), ('Thunder line', 2)]",14010,80.92,-37.8172419,144.93174,0,14090.92,Autumn,True,1.4408,five stars my husband loves his new phone!,True
ORD389606,ID0107156422,2019-01-09,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('pearTV', 2), ('Lucent 330S', 2)]",15810,101.52,-37.8277378,144.9839878,10,14330.52,Summer,True,1.627,one of the best tablets. good for watching youtube and reading as well.,True
ORD038976,ID0575429260,2019-06-08,Nickolson,"[('Thunder line', 1), ('Universe Note', 2), ('iStream', 2), ('Toshika 750', 2)]",18020,64.9,-37.8186547,144.9838691,10,16282.9,Winter,True,1.2591,most apps you have to pay for basic apps like youtube will not download without inputting credit card information what tablet for child not plausible to put in credit card information,False
ORD241525,ID4264281396,2019-05-04,Thompson,"[('iStream', 2), ('Universe Note', 1), ('pearTV', 2), ('Thunder line', 1)]",18550,49.88,-37.817809,144.95180449999995,15,15817.38,Autumn,False,0.7073,i have gotten a phone that doesn't work. i ... i have gotten a phone that doesn't work. i excepted to work when i got it. had to return it,False
ORD299783,ID0506043053,2019-01-02,Thompson,"[('iStream', 1), ('Candle Inferno', 1), ('Thunder line', 2), ('Universe Note', 1)]",8390,76.13,-37.8193597,144.952975,10,7627.13,Summer,False,0.9076,"and he loved it. it was a present, and he loved it.",True
ORD016098,ID1449431456,2019-03-28,Nickolson,"[('pearTV', 1), ('Thunder line', 2)]",10670,76.34,-37.8161425,144.97241019999996,10,9679.34,Autumn,True,0.3711,"the camera is good quality, without being so great i have 2 of this phones, and i have to say that after 8 months they run smoothly. the camera is good quality, without being so great, but at the price point you cant go wrong.",True
ORD158592,ID4716795574,2019-02-05,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",5980,73.16,-37.8192205,144.95298469999997,0,6053.16,Summer,False,0.8954,"great phone for a old carpenter enjoy getting laughed at for having a flip phone. a excellent, durable phone that makes a great conversation piece.",True
ORD283826,ID0305106872,2019-06-10,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2), ('Toshika 750', 1)]",11650,64.35,-37.8082003,144.9433189,10,10549.35,Winter,False,0.5972,awesome phone using with cricket wireless. awesome phone,True
ORD319108,ID4360100214,2019-10-03,Bakers,"[('Candle Inferno', 1), ('iStream', 1), ('pearTV', 1)]",6890,87.75,-37.81499210000001,145.0060267,5,6633.25,Spring,True,1.1002,"not verizon compatible this phone breaks easily. there's a reason they stopped selling it. not to mention the description didn't say that ""unlocked"" does not mean ""verizon compatible"". i wasted my money on a rubbish phone that i couldn't use.",False
ORD324756,ID1327098207,2019-12-31,Nickolson,"[('iAssist Line', 2), ('iStream', 2), ('Lucent 330S', 2)]",7210,71.32,-37.8141101,144.96413909999995,15,6199.82,Summer,False,0.6897,shipped soon good offer.,True
ORD251471,ID2978797397,2019-05-20,Bakers,"[('pearTV', 1), ('Toshika 750', 2), ('Olivia x460', 2), ('Thunder line', 2)]",21760,65.81,-37.8116287,145.0115724,5,20737.81,Autumn,True,1.4485,two stars phone can't be activated thru any provider,False
ORD042947,ID3144992707,2019-06-07,Bakers,"[('Alcon 10', 1), ('iStream', 1)]",9100,75.48,-37.8140575,144.9901368,10,8265.48,Winter,True,0.6365,great seller the phone is exactly as advertised. works great!,True
ORD031180,ID0356099263,2019-09-04,Bakers,"[('pearTV', 2), ('iStream', 2), ('Olivia x460', 2)]",15370,78.97,-37.8199777,144.99256880000004,25,11606.47,Spring,False,1.1355,no headphones but other then that i love my phone i love my phone nothing is wrong with it but it clearly says headphones inc. but there were no headphones at all .,True
ORD314767,ID1889198841,2019-04-28,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('iStream', 2), ('Universe Note', 1)]",9300,62.42,-37.81922,144.96825,10,8432.42,Autumn,True,0.1339,one star did not even turn on.,False
ORD388161,ID0076459536,2019-03-27,Thompson,"[('Alcon 10', 2), ('iStream', 2)]",18200,87.04,-37.791144,144.9368632,25,13737.04,Autumn,True,2.5592,"this device is great for the price! i use it for my daughter and after having seeing the ads on digico, i thought this would perfect for her.",True
ORD150174,ID0267317935,2019-12-06,Nickolson,"[('pearTV', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('Universe Note', 2)]",15665,96.0,-37.8226066,144.9579795,15,13411.25,Summer,True,1.1112,five stars my wife liked it.,True
ORD081269,ID2188399786,2019-06-26,Nickolson,"[('Alcon 10', 1), ('iStream', 2)]",9250,64.28,-37.8128209,144.9680257,25,7001.78,Winter,False,0.6566,good display and battery amazing budget smart phone. you'll be able to perform everything you need and with a great battery.,True
ORD156844,ID0844495925,2019-11-11,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Universe Note', 2), ('Lucent 330S', 1)]",30350,87.26,-37.8195534,144.95264430000003,15,25884.76,Spring,True,0.9094,never bought this item at all. so i guess you must have the wrong person,False
ORD066627,ID5680175093,2019-12-24,Bakers,"[('Universe Note', 1), ('Thunder line', 1), ('Lucent 330S', 2), ('iStream', 2)]",8390,95.26,-37.8105006,144.9833791,15,7226.76,Summer,True,1.0439,good phone. love this phone. exactly what i wanted. no problems and came quickly. my son bought one but it didn't work. sent it back had got one from the cellular company we use. s8 was available but this one had all the features we wanted.,True
ORD007423,ID3222703108,2019-12-27,Thompson,"[('Alcon 10', 1), ('iStream', 1)]",9100,78.13,-37.8030141,144.95607859999996,5,8723.13,Summer,False,1.3357,five stars awesome gadget. fast shipping too.,True
ORD191407,ID1224804777,2019-04-12,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('iAssist Line', 1)]",6495,65.13,-37.8134041,144.9385073,10,5910.63,Autumn,True,0.7573,disappointed horrible. phone came locked unable to use with any carrier,False
ORD040570,ID0054558276,2019-05-08,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",8125,80.18,-37.8195669,144.9778104,15,6986.43,Autumn,True,0.7343,nice worth quality-price phone,True
ORD345728,ID0579490859,2019-04-28,Thompson,"[('iAssist Line', 2), ('Universe Note', 2), ('Olivia x460', 1)]",12575,63.77,-37.8159075,144.95093880000005,0,12638.77,Autumn,False,0.4954,three stars good,True
ORD265660,ID0361771408,2019-12-25,Bakers,"[('iAssist Line', 1), ('Olivia x460', 1), ('Thunder line', 2), ('Toshika 750', 2)]",16450,83.05,-37.8003498,144.9796436,5,15710.55,Summer,False,1.7415,everything very good price,True
ORD484923,ID2400284474,2019-12-18,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",24390,88.94,-37.8199004,144.9650407,25,18381.44,Summer,True,0.4224,"purchased for my mom to read ebooks, great performance, screen looks good, easy to use. very happy with this purchase.",True
ORD048786,ID3743608239,2019-05-20,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770,81.57,-37.8219919,144.9497507,10,7974.57,Autumn,True,1.0638,"great tablet, very clear picture. would buy again.",True
ORD357375,ID3146808093,2019-12-02,Bakers,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,58.13,-37.8104417,144.98453840000005,15,8443.38,Summer,False,0.9418,i didn't like it because it didn't come with a sim card ... i didn't like it because it didn't come with a sim card normally when i order a phone it comes with one,False
ORD458883,ID2992212845,2019-10-12,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655,73.58,-37.8230011,144.9708771,0,1728.58,Spring,False,0.5041,i phone 6s rocks wonderful product,True
ORD273419,ID0170219402,2019-09-14,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",9270,80.52,-37.808497,144.9767555,25,7033.02,Spring,False,1.2903,easy set up and great for drone use. love the price and quality of this phone. i own two first additions of this phone and needed it as a backup. great for drone use.,True
ORD248643,ID1095506175,2019-03-18,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,69.05,-37.8008798,144.98576819999997,10,8619.05,Autumn,False,1.3125,pleased with order it was exactly what i expected & wanted. thanks,True
ORD334137,ID3106293370,2019-07-02,Thompson,"[('pearTV', 1), ('Alcon 10', 2)]",24210,68.54,-37.8064885,144.93292119999995,10,21857.54,Winter,False,1.422,olivia galaxies the best. i awesome deal and awesome phone.,True
ORD374257,ID0317729736,2019-05-25,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2)]",6820,79.06,-37.8091095,144.95573259999995,10,6217.06,Autumn,True,0.859,as expected good,True
ORD493409,ID0248746944,2019-08-24,Bakers,"[('Olivia x460', 2), ('pearTV', 2), ('Universe Note', 1)]",18520,80.05,-37.82178029999999,144.99062859999995,15,15822.05,Winter,True,1.3728,"five stars great phone, so glad i could find it here on digico.",True
ORD379674,ID4313862245,2019-11-25,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 2), ('iStream', 1)]",3235,103.17,-37.8181821,144.99165359999995,10,3014.67,Spring,True,0.964,amazing better than expected buy one and you will be very happy,True
ORD123468,ID6167489487,2019-02-22,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Universe Note', 1)]",14860,90.82,-37.8178914,144.9619646,5,14207.82,Summer,True,0.6717,"it’s compatible with verizon i love it!!!!!!!!!! minor statches, no problem at all",True
ORD228530,ID2213981052,2019-09-05,Bakers,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,80.45,-37.8041347,144.9833648,5,9452.2,Spring,False,1.2309,this phone is worth every penny i swear i can't wait for the next pocophone to be released greatest phone i ever purchased,True
ORD018050,ID4735836414,2019-12-28,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('iAssist Line', 2), ('Thunder line', 2)]",14355,94.94,-37.8032403,144.9498275,0,14449.94,Summer,True,1.0777,it is what it says worried about spending money on a phone on-line - but it is perfect- unqualified perfect. and no one paid me or discounted anything to get me to say this.,True
ORD159313,ID4297530218,2019-05-01,Bakers,"[('iAssist Line', 1), ('iStream', 1), ('Universe Note', 1)]",5825,65.43,-37.8059722,144.9794514,0,5890.43,Autumn,True,1.4584,"worthless battery three weeks and the battery will not last more than 10 hours, on standby!!!! phone is okay for a basic 3g phone that we are being forced into, but the battery stinks!",False
ORD059833,ID6167191732,2019-05-29,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2)]",9870,62.04,-37.8156133,144.9665224,0,9932.04,Autumn,True,0.4256,unlocked? ...nope phone was not unlocked as advertised.,False
ORD135370,ID1449285242,2019-09-09,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",7680,105.97,-37.815989,144.98343490000005,25,5865.97,Spring,True,1.2334,great phone for the price purchased two for my husband and me to use with straight talk service. we have used lucentrola before and have been satisfied with the phones.,True
ORD106161,ID6282174139,2019-02-05,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Universe Note', 2)]",12575,58.67,-37.8233497,144.97654540000005,10,11376.17,Summer,False,0.8114,no recibí el producto nunca recibí el producto,False
ORD146200,ID0145235264,2019-01-10,Nickolson,"[('Alcon 10', 1), ('iStream', 1), ('pearTV', 1)]",15410,108.9,-37.81623560000001,144.96004419999997,25,11666.4,Summer,False,0.8763,has meet all my needs plus some. recommend you buy a good stylus pen at the same time.,True
ORD483603,ID0597547958,2019-03-07,Nickolson,"[('Alcon 10', 1), ('pearTV', 1), ('Toshika 750', 1), ('Lucent 330S', 2)]",22040,62.85,-37.8150933,144.96559219999995,5,21000.85,Autumn,False,0.5226,bought the 2nd infernostick for bedroom. easily installed and set up. works great,True
ORD162635,ID6167278769,2019-11-03,Thompson,"[('Thunder line', 1), ('iStream', 1)]",2330,96.42,-37.8132846,144.9514825,10,2193.42,Spring,True,0.3941,good buy works well. good condition.,True
ORD069816,ID0154044549,2019-11-30,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1)]",4675,98.52,-37.8206094,144.96686830000004,15,4072.27,Spring,True,0.3255,i saved a good amount of money because it was a refurbished unit ... it showed up on time and worked perfectly. i saved a good amount of money because it was a refurbished unit but it's like new. everything works perfectly and as expected.,True
ORD332653,ID2247274908,2019-02-18,Nickolson,"[('iAssist Line', 1), ('iStream', 2)]",2525,72.8,-37.8164594,144.9630854,0,2597.8,Summer,False,0.6163,wow best phone you will find at this price point,True
ORD077988,ID2190483598,2019-06-01,Thompson,"[('Lucent 330S', 2), ('pearTV', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",21850,67.76,-37.80713220000001,144.9598125,0,21917.76,Winter,False,1.2793,thanks for the amazing deal!! great alcon tbh,True
ORD390807,ID0129549424,2019-05-14,Thompson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770,67.56,-37.8093501,144.9315798,25,5895.06,Autumn,True,1.4115,no camera on this phone. very disappointed that this phone did not have a camera. most phones have cameras now days. the last phone we had exactly like this had a camera. we thought we were getting the same phone. how do we get a lucentrola barrage with a camera?,False
ORD266517,ID2354715924,2019-03-31,Bakers,"[('Alcon 10', 2), ('Thunder line', 2), ('iStream', 1), ('Universe Note', 2)]",29310,65.17,-37.8032412,144.9925347,5,27909.67,Autumn,False,0.7885,"great phone bought it for my son, he loves it and it works almost as well as brand new one.",True
ORD319976,ID4794459448,2019-09-17,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",23800,103.18,-37.8067273,144.9379718,15,20333.18,Spring,True,1.0384,its a good tablet though the auto sleep cover stopped working in less than a month,True
ORD204357,ID0577462683,2019-01-20,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('iStream', 2)]",2755,115.95,-37.8182224,144.97752830000005,25,2182.2,Summer,True,0.7027,several phone calls to carrier could not resolve texting issues ... several phone calls to carrier could not resolve texting issues. determined it was a phone software problem. attempting to communicate with olivia or google was beyond my patience level. returned phone for refund.,False
ORD033190,ID0030947259,2019-02-25,Nickolson,"[('Toshika 750', 1), ('iStream', 1)]",4470,67.55,-37.8027122,144.9716865,25,3420.05,Summer,False,1.778,false advert i ordered new i got used,False
ORD265259,ID0595867561,2019-03-09,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2), ('Universe Note', 2)]",17720,64.25,-37.8114302,144.9760797,5,16898.25,Autumn,False,0.9827,"maybe cheap, but great. this is a great update from its smaller sibling, the j3 emerge (or j3 luna pro or gold).while most specs are the same, i believe the bigger screen is the most important. also being booted up with android 7.0 right out of the box is great.",True
ORD389236,ID0581705121,2019-01-05,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('iStream', 1), ('pearTV', 2)]",19315,83.27,-37.8058035,144.9271009,15,16501.02,Summer,False,1.9154,"my kids have the older model inferno, smaller version. they can spend hours on it. this is bigger, better version with a larger screen size. each child is getting a different color so they know whose is which.",True
ORD017347,ID0302822641,2019-04-22,Bakers,"[('Toshika 750', 1), ('pearTV', 2)]",16940,64.09,-37.8155634,144.9930676,25,12769.09,Autumn,False,0.6483,good phone great for the price.,True
ORD331557,ID6167344605,2019-10-09,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 2), ('pearTV', 2)]",16930,78.32,-37.8090907,144.9693623,5,16161.82,Spring,False,1.0581,it's not bad buy for a bugerty phone just wanted it bigger.,True
ORD148090,ID5002595013,2019-12-26,Thompson,"[('Olivia x460', 2), ('iStream', 2), ('Candle Inferno', 1)]",3180,53.82,-37.8128436,144.9520799,0,3233.82,Summer,False,0.4411,"do not purchase!!! if you like it when your phone suddenly stops working after a handful of months, return it and the same thing happens not once but three times than this is the phone for you. seriously do not get this phone, just buy a last generation olivia.",False
ORD198989,ID6167489442,2019-12-09,Nickolson,"[('Olivia x460', 1), ('pearTV', 1)]",7535,96.8,-37.8130823,144.95965800000005,15,6501.55,Summer,True,1.0646,very pleased. thanks so much bought for my husband. he loves it. fast delivery. very pleased. thanks so much.,True
ORD258630,ID5002595044,2019-08-15,Thompson,"[('pearTV', 2), ('Olivia x460', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",24880,113.25,-37.8120045,144.95303130000005,0,24993.25,Winter,True,0.5296,... on time and phone looks brand new and works fine. came on time and phone looks brand new and works fine.,True
ORD004388,ID6273363795,2019-06-07,Thompson,"[('pearTV', 1), ('Olivia x460', 1)]",7535,71.33,-37.7995256,144.962149,0,7606.33,Winter,False,1.9751,cheap and good i don't ask for much with a cheap prepaid phone like this. it does everything that it needs. i'm satisfied.,True
ORD072737,ID0777801149,2019-01-12,Thompson,"[('Toshika 750', 2), ('Thunder line', 1), ('Alcon 10', 1), ('Universe Note', 2)]",26670,61.1,-37.8049635,144.9553767,0,26731.1,Summer,False,1.1271,got a faulty phone. waste of time. though it says as certified refurbished but got a phone which has dead pixels and also flickering screen at the bottom.,False
ORD416978,ID1492410162,2019-01-05,Nickolson,"[('Universe Note', 1), ('iStream', 1)]",3600,51.12,-37.8045307,144.963331,10,3291.12,Summer,True,1.6584,"happy customer got if as a present for my sister. she is happy, and everything works perfect so far.",True
ORD482147,ID0281390989,2019-04-27,Bakers,"[('iStream', 1), ('iAssist Line', 2), ('Lucent 330S', 1), ('Thunder line', 2)]",10190,80.22,-37.8129078,145.0107621,5,9760.72,Autumn,True,1.4037,perfect. could not tell the difference from a new one.,True
ORD095704,ID0153690926,2019-11-12,Bakers,"[('pearTV', 1), ('iAssist Line', 2)]",10760,82.5,-37.7997523,145.00938380000005,25,8152.5,Spring,False,1.6881,i love the size and the videos are a good quality.  the sound is awesome too.,True
ORD271916,ID0577458194,2019-08-01,Nickolson,"[('pearTV', 1), ('Toshika 750', 2), ('Universe Note', 2)]",21850,64.22,-37.8187013,144.9782069,0,21914.22,Winter,False,0.7613,"amazing deal i love it, the phone works amazing its fast and sleek... i'm very satisfied",True
ORD098467,ID0591308521,2019-07-19,Nickolson,"[('Toshika 750', 2), ('pearTV', 2), ('Candle Inferno', 2)]",22120,69.5,-37.825153,144.95699530000005,25,16659.5,Winter,False,1.3236,i still have my own candle since a few years ago and it still works. i love it and my grandkids both love their candles.,True
ORD114052,ID0247022855,2019-03-19,Nickolson,"[('iStream', 2), ('pearTV', 2), ('Candle Inferno', 2)]",13780,77.05,-37.81420479999999,144.9690419,5,13168.05,Autumn,True,0.4908,"five stars good seller, product as per description.",True
ORD481927,ID6167440990,2019-11-17,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1), ('pearTV', 2)]",18165,38.385,-37.8132527,144.96255109999996,5,17295.135,Spring,False,0.8559,"i’m still learning how to use the thunder, but so far i love it!",True
ORD445673,ID0711783860,2019-11-27,Thompson,"[('Universe Note', 1), ('pearTV', 2), ('Lucent 330S', 1)]",17300,82.62,-37.8164357,144.9458352,25,13057.62,Spring,True,0.4327,"dont buy from these guys bought this phone a year ago, got it right before i left the country for a year. phone worked for 2 weeks then shut off. i tried everything to fix it and took the phone to pear store as soon as i got back and they said they used wrong parts.",False
ORD461630,ID0655124862,2019-10-21,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Universe Note', 1), ('Olivia x460', 2)]",11080,101.11,-37.807502,144.942541,5,10627.11,Spring,True,0.7,good value for the money. latest o.s . nice value for the money. unlocked and android 9.0 o.s. this is a good buy. i'm definitely pleased with the sleek design .,True
ORD412180,ID4162427926,2019-09-16,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2)]",6820,96.7,-37.8196811,144.97115060000004,10,6234.7,Spring,True,0.1855,a good alternative to alcon my wife had an older alcon that was starting to glitch and not run apps the way it used to. i got this olivia for a good price and it seems to run great.,True
ORD055890,ID5292513669,2019-01-25,Thompson,"[('Olivia x460', 2), ('iStream', 2)]",2750,72.44,-37.8151363,144.9393908,0,2822.44,Summer,False,0.7288,five stars son loves his birthday gift,True
ORD327793,ID0267317363,2019-05-27,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",11580,49.14,-37.82250870000001,144.9719268,25,8734.14,Autumn,False,0.4832,"skip it this phone had issues from the first time it powered on. i returned it thinking it was a flop but the set one was the same. phone resets randomly, constantly freezes. skip it",False
ORD233045,ID0746912598,2019-01-09,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",16710,100.02,-37.8243547,144.9845334,25,12632.52,Summer,True,1.4652,i just want to get the phone my birthday is coming up,True
