order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD041786,ID0174789329,2019-04-29,Nickolson,"[('Thunder line', 2), ('pearTV', 2)]",16980.0,79.32,-37.8146088,144.9656739,5,16210.32,Autumn,True,0.5596,nice phone it’s a nice and good phone,1.0
ORD479811,ID1479905341,2019-11-26,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Alcon 10', 2)]",20555.0,78.19,-37.8204349,144.957499,0,20633.19,Spring,False,1.0794,it’s cute no accompanying ear piece,1.0
ORD347152,ID0702373597,2019-03-07,Thompson,"[('iStream', 1), ('Universe Note', 1)]",2778.5699999999974,78.57,-37.8065423,144.9412049,25,2162.5,Autumn,True,0.8554,love my gn3 i love my gn3! the screen is huge and beautiful! so clear. i've only had it a couple of weeks so still have much to learn. no regrets!,1.0
ORD070957,ID2189161530,2019-12-25,Nickolson,"[('Universe Note', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",8135.0,56.82,-37.8176404,144.9591221,25,6158.07,Summer,False,0.9232,don't buy this its garbage this phone would not even see the network as it was locked that is what i was told from t mobile and now it has been 2 weeks and no refund,0.0
ORD205990,ID0248746938,2019-04-06,Bakers,"[('Lucent 330S', 2), ('Thunder line', 1), ('pearTV', 1)]",10950.0,81.11,-37.8224899,144.99328730000005,0,11031.11,Autumn,True,1.4012,"great phone! bought this for mom. she loves it. screen had no scratches whatsoever. everything worked perfectly, and it was only $89. an absolute steal... <3 it.",1.0
ORD005418,ID1838361788,2019-04-26,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2)]",4790.0,79.75,-37.8125052,144.9652372,10,4390.75,Autumn,True,0.7768,great seller phone is just as stated on the description. would purchase from this buyer again!!!!,1.0
ORD110124,ID2174963246,2019-01-30,Thompson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850.0,94.24,-37.8190279,144.95433799999995,5,13251.74,Summer,True,0.9534,five stars a good replacement phone.,1.0
ORD064531,ID0591294679,2019-02-17,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1), ('Universe Note', 1), ('iStream', 2)]",8155.0,67.05,-37.8175134,144.9675486,5,7814.3,Summer,False,0.2133,"this phone is great. only back of phone had a little knicks i'm a little afraid of posting yet, because after around 3 months, i've had phones that are reconditioned break on me. however, this phone is great. only back of phone had a little knicks.",1.0
ORD465863,ID0634783951,2019-12-15,Thompson,"[('Alcon 10', 1), ('pearTV', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",24890.0,74.14,-37.813104,144.9374875,10,22475.14,Summer,False,0.844,great great tool,1.0
ORD184599,ID0767594382,2019-10-26,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",11100.0,82.23,-37.8070286,144.9709445,0,11182.23,Spring,False,1.2934,great product! works great so far.,1.0
ORD404868,ID3215192011,2019-11-19,Thompson,"[('pearTV', 2), ('Lucent 330S', 2)]",15080.0,99.93,-37.8077923,144.9505018,15,12918.17,Spring,True,0.6216,"this phone has not disappointed. it arrived quickly i've always been an android lover and have owned the universe s4 and s5. this phone has not disappointed. it arrived quickly, great phone and loved the gold design!",1.0
ORD164812,ID2768639318,2019-06-01,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1)]",4501.399999999994,60.15,-37.8179311,144.96739409999995,5,4336.48,Winter,False,0.2036,cutting edge tech & excellent camera still getting used to format. great quality.,1.0
ORD111174,ID0847529413,2019-02-27,Nickolson,"[('Alcon 10', 1), ('iStream', 1), ('Toshika 750', 2), ('pearTV', 1)]",24050.0,67.46,-37.8227277,144.9675125,10,21712.46,Summer,False,0.4937,"love it yes,love it",1.0
ORD230365,ID3345061643,2019-06-10,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('Toshika 750', 2)]",26970.0,67.92,-37.8251703,144.9574889,0,27037.92,Winter,False,1.2887,"droid vs. galazy i had a droid. other than battery life, i like this phone much better.",1.0
ORD354562,ID1201219674,2019-11-19,Bakers,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880.0,79.98,-37.8022543,144.9805561,5,3765.98,Spring,False,1.552,olivia is #1. this s4 is absolutely amazing. i love the color of this phone and the quality is just amazing. i really love the packaging it's all original and the service with boost mobile is amazing. i love this phone probably in my top 3 for best phones i've had.,1.0
ORD368640,ID1132069623,2019-10-26,Thompson,"[('Olivia x460', 2), ('Thunder line', 2), ('Alcon 10', 2)]",24710.0,97.21,-37.81412260000001,144.9444126,5,23571.43,Spring,True,0.2839,"great phone phone looked and worked like new, for a used phone i was impressed. my daughter loves it, it's her first smartphone.",1.0
ORD073698,ID0547586414,2019-04-26,Bakers,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]",5770.0,79.45,-37.8132223,144.98522480000003,0,5849.45,Autumn,True,0.9505,nice phone olivia has the best smartphones,1.0
ORD056064,ID0247417835,2019-11-09,Nickolson,"[('iAssist Line', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",7015.0,69.17,-37.818357,144.9690051,25,5330.42,Spring,False,0.0548,five stars i'm in love with this phone. item arrived on time as described. very happy :),1.0
ORD458751,ID0269327985,2019-02-02,Nickolson,"[('Lucent 330S', 1), ('iStream', 1), ('Universe Note', 2), ('Olivia x460', 2)]",10730.0,73.46,-37.8182858,144.9787691,10,9730.46,Summer,False,0.8113,"good quality i like this phone, price is fair , have no trouble when i m using . will recommend it",1.0
ORD148861,ID0305909585,2019-09-07,Bakers,"[('Thunder line', 1), ('pearTV', 2), ('Toshika 750', 1)]",19120.0,80.58,-37.8005666,145.004459,10,17288.58,Spring,False,1.3268,"made it through water yesterday, my husband left his phone in his pocket when we went swimming. my daughter noticed it under water after about 30 minutes. however, it now still works just fine!",1.0
ORD167879,ID0582560134,2019-12-25,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1)]",22220.0,73.96,-37.8216043,144.9792165,10,20071.96,Summer,False,0.9136,battery life less than 80% everything's good until now except battery life(78%). this unlocked phone is good working in korea.,1.0
ORD082843,ID0493873689,2019-11-19,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760.0,92.15,-37.8000781,145.01048909999997,25,5912.15,Spring,True,1.7377,"dont buy from this buyer! couldn't get any service, had to get a new phone from the store (which works great now) didn't mind the minor chips in the sides, but was a total waste of $!",0.0
ORD430731,ID0846591275,2019-01-28,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('Alcon 10', 2)]",27250.0,88.6,-37.8220691,144.969616,15,23251.1,Summer,True,0.3868,"great but do your homework. awesome phone, except it still has sprint software active which does affect my verizon system...can't send picture messages or send/receive group chats.",1.0
ORD304644,ID0578120779,2019-07-01,Thompson,"[('iStream', 2), ('Lucent 330S', 1), ('Olivia x460', 1), ('Thunder line', 2)]",7115.0,79.0,-37.8244795,144.9434911,5,6838.25,Winter,True,1.3514,five stars it's pretty,1.0
ORD274919,ID0579322303,2019-11-17,Bakers,"[('iStream', 2), ('Olivia x460', 1), ('pearTV', 1)]",7835.0,85.7,-37.814141,144.99189180000005,15,6745.45,Spring,True,0.547,bad phone this phone sucks key are hard to press i grabbed it because it was a cheep phone and i didn't have any money to spend don't buy this phone!,0.0
ORD134843,ID0576875919,2019-06-23,Nickolson,"[('Universe Note', 2), ('Toshika 750', 2), ('pearTV', 2), ('Lucent 330S', 2)]",30620.0,75.99,-37.8182971,144.97570100000004,15,26102.99,Winter,True,0.5418,reliability i liked everything about it,1.0
ORD305874,ID0506043053,2019-12-02,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125.0,94.03,-37.8193597,144.952975,5,18262.78,Summer,True,0.9076,five stars excellent lower cost option to replacing my wife's note 4.,1.0
ORD237869,ID3293340291,2019-07-01,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",17760.0,69.02,-37.8242946,144.98214840000003,15,15165.02,Winter,False,1.2766,just like the described perfect,1.0
ORD452340,ID1281079287,2019-09-24,Thompson,"[('Alcon 10', 1), ('Thunder line', 1)]",11130.0,92.28,-37.7996225,144.955018,0,11222.28,Spring,True,1.6122,"keeps on restarting sorry, this video is unsupported on this browser.  i bought 3 of them and they all kept on restarting after updates, i know there are cheaper phones out there that’ll do better than this, not buying any xp products anymore!",0.0
ORD219170,ID5422257281,2019-11-16,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760.0,110.24,-37.80054310000001,144.95877030000003,5,17932.24,Spring,True,1.6978,good phone but charger not included good phone only complaint is it doesn’t come with a charger.,1.0
ORD099319,ID2977758614,2019-09-18,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",10355.0,83.94,-37.8247609,144.9887203,25,7850.19,Spring,False,1.7405,i am thrilled with this purchase! both affordable and high quality!,1.0
ORD058865,ID0440051926,2019-02-12,Bakers,"[('iAssist Line', 1), ('Thunder line', 1), ('Olivia x460', 1)]",5630.0,83.3,-37.8207402,144.99418559999995,25,4305.8,Summer,True,1.1995,.. its borders are scratched,0.0
ORD283618,ID6167191724,2019-12-13,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085.0,92.15,-37.81745460000001,144.9601718,0,2177.15,Summer,True,0.8345,awesome excelente,1.0
ORD136466,ID2948774550,2019-04-04,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",10780.0,66.23,-37.80828220000001,144.97134330000003,0,10846.23,Autumn,False,1.1588,good product fast operation,1.0
ORD118076,ID3106294940,2019-05-08,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Thunder line', 2)]",24485.0,83.39,-37.8062405,144.93197980000005,0,24568.39,Autumn,True,1.5079,"good phone i like my new phone. it just what i was looking for. the good pictures, videos",1.0
ORD003086,ID0846566052,2019-05-16,Nickolson,"[('Toshika 750', 1), ('iStream', 1)]",4470.0,78.79,-37.8234669,144.9675701,5,4325.29,Autumn,True,0.5696,i like the ease of use and good support from digico. a reasonable price for a versatile tablet.,1.0
ORD182042,ID4735836414,2019-09-24,Thompson,"[('Universe Note', 2), ('Alcon 10', 1), ('iAssist Line', 2), ('pearTV', 1)]",26610.0,103.87,-37.8032403,144.9498275,10,24052.87,Spring,True,1.0765,best for gaming no joke the best phone ever made.,1.0
ORD167445,ID5982185662,2019-11-18,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320.0,107.37,-37.8076214,144.9628384,25,2597.37,Spring,True,1.3567,five stars i like the phone but why does it seem so small ?,1.0
ORD206474,ID4716795461,2019-04-06,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('pearTV', 2), ('Candle Inferno', 2)]",23350.0,65.52,-37.81885,144.9531665,5,22248.02,Autumn,False,0.871,"satisfied customer great phone, fair price, excellent shipping and handling",1.0
ORD421938,ID0594172912,2019-09-23,Nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",29885.0,71.88,-37.8164149,144.9654376,5,28462.63,Spring,False,0.4356,very nice camera i gifted this pone to my mommy & she just loved it. best feature is the camera.,1.0
ORD329074,ID0495761822,2019-07-30,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 2), ('pearTV', 1), ('iAssist Line', 1)]",19635.0,69.33,-37.8022949,144.980198,0,19705.35,Winter,False,1.5758,turbo charger stopped working after a week everything about the phone is awesome. my only problem is that charger stopped working after a week. i thought it was the cable but it works fine with my old lucentrola charger.,1.0
ORD117198,ID4740821310,2019-09-01,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730.0,103.9,-37.8034132,144.9499017,25,651.4,Spring,True,1.0605,"this product is very good, i like it this product is very good, i like it",1.0
ORD343235,ID0368390010,2019-01-27,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('pearTV', 1)]",12855.0,81.55,-37.802957,144.9700772,10,11651.05,Summer,False,1.7414,easy to use and dependable. affordable and a terrific basic phone for practical people who just want to keep in touch. att was also helpful setting up account. thank you.,1.0
ORD253847,ID0243097144,2019-06-20,Nickolson,"[('Universe Note', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",20300.0,64.51,-37.8232987,144.9673409,15,17319.51,Winter,False,0.5585,instructions would be helpful. an instruction manual would have helped.,1.0
ORD215161,ID2885237378,2019-07-19,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('Olivia x460', 2), ('Toshika 750', 2)]",19900.0,82.07,-37.8049874,144.9723977,25,15007.07,Winter,True,1.5353,five stars love this phone. great price and awesome shape. worth buying it.,1.0
ORD117045,ID3215191983,2019-09-24,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770.0,74.61,-37.8078274,144.9521754,5,6506.11,Spring,False,0.7011,update on the low price tech.... ... update on the low price tech ....... do not hesitate order it ......... you will be thrilled with this purchase,1.0
ORD129969,ID0245507574,2019-03-23,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1), ('iStream', 2)]",4940.0,82.11,-37.798931,144.9588459,5,4775.11,Autumn,True,1.8474,perfecto el tlf llegó en excelente condiciones. como lo he comprado,1.0
ORD072328,ID2181268821,2019-06-05,Thompson,"[('Thunder line', 1), ('iStream', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",4570.0,66.7,-37.8110829,144.9588361,10,4179.7,Winter,False,1.0499,love it great phone,1.0
ORD489277,ID1367608940,2019-01-04,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910.0,88.31,-37.7990994,144.9706873,10,6307.31,Summer,False,2.1725,five stars good,1.0
ORD455670,ID3144992704,2019-10-05,Bakers,"[('Alcon 10', 1), ('Thunder line', 2)]",13412.030000000002,102.03,-37.81507070000001,144.9889123,0,13514.06,Spring,True,0.7925,great purchase the phone arrived in great condition and unlocked. works perfectly so far.,1.0
ORD443815,ID6167489420,2019-12-31,Thompson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125.0,95.35,-37.8109253,144.95900790000005,5,7814.1,Summer,True,1.0678,"not new it said new, but what i got was definitely used. still like the phone but gave it 4 stars instead of 5",1.0
ORD398617,ID6167417945,2019-02-11,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 1), ('Thunder line', 2)]",15535.0,72.15,-37.8141885,144.9629889,10,14053.65,Summer,False,0.7574,"this phone is a great upgrade, received my phone in one week and ... i use to have the mega, this phone is a great upgrade, received my phone in one week and the phone was in great condition and everything seems to be working great",1.0
ORD082135,ID0247032409,2019-05-08,Nickolson,"[('Thunder line', 1), ('Universe Note', 2), ('iAssist Line', 2), ('iStream', 2)]",13830.0,79.83,-37.8140799,144.9737248,10,12526.83,Autumn,True,0.6224,"runs with glitches, but nice phone the phone is nice, and in excellent cosmetic condition but it have glitches when running apps, even with enough space... ok overall",1.0
ORD196588,ID0777778344,2019-11-26,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Thunder line', 2)]",17760.0,77.16,-37.80540300000001,144.95214130000005,25,13398.28,Spring,False,0.9241,"i love my new candle. it was a birthday gift to myself. best decision i could have made. a lot of bells and whistle. i love it because it was to navigate. heck, i am doing this review on my candle.",1.0
ORD364620,ID0055931062,2019-10-08,Thompson,"[('Thunder line', 2), ('Candle Inferno', 1), ('Toshika 750', 2), ('pearTV', 2)]",26050.0,70.6,-37.8115494,144.9458165,5,24818.1,Spring,False,0.1667,nice device for the cost nicely designed.. great deal.. not the fastest but works well for its use,1.0
ORD202008,ID0650268133,2019-08-11,Nickolson,"[('Olivia x460', 2), ('iStream', 2), ('pearTV', 2), ('Toshika 750', 2)]",24010.0,63.84,-37.815194,144.9750308,5,22875.35,Winter,False,0.6128,have no regrets. ..... awesome phone. came packaged very secure easy setup. wonderful experience. couldn't have chosen a better phone. i am a olivia faithful. ..,1.0
ORD308723,ID0387152920,2019-03-09,Thompson,"[('Universe Note', 2), ('Olivia x460', 2), ('iStream', 1)]",9500.0,80.64,-37.7998181,144.95280480000002,5,9105.64,Autumn,True,1.5173,great phone and price! phone works great! good camera too!,1.0
ORD155073,ID0844501072,2019-12-09,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1), ('pearTV', 1), ('Universe Note', 1)]",19625.0,92.01,-37.821389,144.94507119999997,10,17754.51,Summer,True,0.986,five stars awesome phone. very long battery life. nice large screen.,1.0
ORD415482,ID0060096789,2019-09-07,Bakers,"[('iAssist Line', 1), ('Thunder line', 1), ('Candle Inferno', 1)]",4835.0,105.2,-37.8190949,144.986234,15,4214.95,Spring,True,1.2853,if there ever was a perfect... this phone is to good for it's own self. there are so many option in allowing it to run your life. very intuitive. just the right size for my hands.,1.0
ORD057869,ID4735688203,2019-10-01,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Universe Note', 2)]",25660.0,102.64,-37.8036069,144.9490314,0,25762.64,Spring,True,1.0239,"... phone for a couple months and so far so good. no issues have had this phone for a couple months and so far so good. no issues, great smartphone for the price!",1.0
ORD311969,ID2006034697,2019-04-09,Bakers,"[('Thunder line', 1), ('pearTV', 1), ('Candle Inferno', 2), ('Olivia x460', 2)]",11800.0,79.71,-37.8010605,144.99841930000005,15,10109.71,Autumn,True,1.0334,very good very good,1.0
ORD381805,ID2199110032,2019-11-07,Nickolson,"[('iAssist Line', 1), ('pearTV', 2)]",13444.739999999994,84.24,-37.8037936,144.9641351,10,12184.51,Spring,False,1.7151,great phone!!!!! what a phone 📱! this is everything that i wanted and needed in a phone,1.0
ORD372001,ID3218293526,2019-06-29,Thompson,"[('Olivia x460', 1), ('pearTV', 1), ('Universe Note', 1)]",10985.0,66.8,-37.8028144,144.9473472,10,9953.3,Winter,False,1.0977,"sleeper, best midrange device ever. huawei, your the real mvp.. my universe note 5 just got replaced and i don't think i'm looking back. uderrated little beast great build and solid specs.. bye bye olivia hello huawei.",1.0
ORD441760,ID0441587008,2019-05-16,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Lucent 330S', 1), ('iStream', 1)]",14690.0,62.96,-37.81369229999999,144.9387978,5,14018.46,Autumn,False,0.7362,four stars i like it,1.0
ORD062501,ID5656845890,2019-04-05,Bakers,"[('Thunder line', 2), ('Alcon 10', 1), ('iAssist Line', 1), ('Candle Inferno', 2)]",16395.0,81.61,-37.81761510000001,145.00541069999997,15,14017.36,Autumn,True,1.2331,gift for my wife best phone i ever had and good price,1.0
ORD278510,ID1327054088,2019-07-01,Nickolson,"[('Thunder line', 2), ('Universe Note', 2)]",11260.0,75.75,-37.81351179999999,144.9651816,10,10209.75,Winter,True,0.684,excelente es perfecto! me encanta! gracias! super recomendado,1.0
ORD277251,ID0847526401,2019-03-10,Nickolson,"[('Universe Note', 2), ('pearTV', 1)]",13210.0,61.67,-37.8234639,144.9701092,5,12611.17,Autumn,False,0.5442,excellent product lucentrola is lucentrola the best phone,1.0
ORD173889,ID0844489347,2019-03-28,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2)]",22350.0,79.68,-37.8207969,144.94801669999995,10,20194.68,Autumn,True,0.9081,five stars great product!,1.0
ORD398268,ID6206971382,2019-08-18,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Thunder line', 1), ('iStream', 2)]",20070.0,63.48,-37.817466,144.9617719,10,18126.48,Winter,False,0.6955,"super phone,awesome for the price! own a lg g4,htc m7 & m8,alcon 5s and now a lucent x second gen. love my lucent the best! customized to me, sharp screen,fast,light,easy to set up from old phone. buying my wife a lucent g!",1.0
ORD299581,ID1327098203,2019-11-03,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360.0,61.05,-37.8135271,144.965125,15,8017.05,Spring,False,0.6846,don’t buy “renews” phone- worked only 6 months bought phone in april for $719 - stopped working in november- never but a ”renewed” phone!,0.0
ORD144798,ID3746852783,2019-08-11,Bakers,"[('Toshika 750', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",7770.0,78.64,-37.8003571,145.0012437,15,6683.14,Winter,True,1.1962,being able to use it with my iassist thunder was great!,1.0
ORD063960,ID0844490410,2019-11-07,Thompson,"[('pearTV', 2), ('Olivia x460', 1)]",13845.0,63.2,-37.8222831,144.9498288,0,13908.2,Spring,False,1.0969,seemed like a used phone wasn't happy as the phone looked used. the case was opened and didn't look great. wanted to return but changed locations.,0.0
ORD122898,ID1327098185,2019-10-28,Nickolson,"[('Toshika 750', 2), ('iStream', 2), ('iAssist Line', 2), ('pearTV', 2)]",26010.0,99.53,-37.814255,144.9657798,15,22208.03,Spring,True,0.586,affordable and unlocked thank you for having a olivia at an affordable price. i love that it is unlocked so i do not have to commit to one communication network. my brother loves his new phone. it is an upgrade from his blu phone.,1.0
ORD160578,ID0163364742,2019-04-22,Thompson,"[('Universe Note', 2), ('pearTV', 1)]",13210.0,79.02,-37.8134003,144.9534121,0,13289.02,Autumn,True,0.5631,"definitely buy this. i'm loving this phone! i've had it for almost a month, and i'm using it through straight talk wireless. great features, and it arrived in perfect condition! i was hesitant to buy such an expensive item used, but it's perfect. thank you!",1.0
ORD305217,ID4716795435,2019-06-27,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2)]",11100.0,62.77,-37.8190201,144.95299350000005,0,11162.77,Winter,True,0.8769,screwed phone is still locked. unable to get any help with this !,0.0
ORD320863,ID5402876166,2019-04-09,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('iStream', 1)]",5460.0,78.63,-37.82005570000001,144.9768385,10,4992.63,Autumn,True,0.6611,five stars my name is latorya!! i have a youtube account i would to promote your product from pear.,1.0
ORD183745,ID5002595022,2019-12-24,Thompson,"[('iStream', 1), ('Alcon 10', 1)]",9100.0,91.06,-37.81264960000001,144.95276669999996,25,6916.06,Summer,True,0.5005,love it! love love love this new version. i had the g5 and needed to upgrade. this phone is definitely larger but i love it. i would recommend!,1.0
ORD366494,ID4824077320,2019-01-17,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2), ('Thunder line', 2)]",17450.0,92.9,-37.8208959,144.96205890000005,0,17542.9,Summer,True,0.7068,good. this was a gift to my dad who lives in south america. the phone is very easy to handle. he loves it.,1.0
ORD447512,ID1492145774,2019-07-22,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2)]",2090.0,75.67,-37.8128175,144.9513676,0,2165.67,Winter,True,0.3784,five stars good phone. its exactly what i wanted,1.0
ORD325715,ID0579380269,2019-11-29,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Thunder line', 2), ('Alcon 10', 1)]",15965.0,112.14,-37.8204191,144.926592,0,16077.14,Spring,True,1.9965,great phone for the price for the price awesome phone,1.0
ORD444820,ID3106293105,2019-08-11,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780.0,66.35,-37.8063872,144.9324071,5,6507.35,Winter,True,1.4655,"no cell reception. bought this phone thinking it was renewed (not unlocked), and i keep losing cell reception after i do a factory reset, or just turn the phone off, take the sim card out, turn the phone back on, turn it off again, reinsert sim card and turn it back on. this is the 3rd sim card in less then 2 days. im starting to want a refund.",0.0
ORD022627,ID0030947985,2019-12-08,Bakers,"[('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",14670.0,76.47,-37.8110063,145.005156,10,13279.47,Summer,True,0.88,"not a verizon phone it wasn't for verizon phones they said it is for gsm carriers only, not cdma, it will not work with verizon. it will work with any global gsm mobile service provider such as t-mobile, att, etc. so either i have to switch cell users or return the phone. i haven't decided yet.",0.0
ORD322221,ID6167359502,2019-12-16,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1), ('iStream', 2), ('Alcon 10', 1)]",12290.0,59.8,-37.8093784,144.9729283,5,11735.3,Summer,False,1.0681,"phone locked with unapproved software, but listed as in original, but damaged box. dishonest! sent it back for refund 3 minutes after opening box and seeing is was locked and had been tampered with unauthorized software.",0.0
ORD118481,ID2776394279,2019-08-22,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",29550.0,61.52,-37.812029,144.9635865,15,25179.02,Winter,True,0.8996,"wasted $30. esn of the phone does not match the verizon esn printed on the sticker in the battery compartment. consequently, verizon will not activate phone. wasted $30.",0.0
ORD409570,ID2266563663,2019-06-11,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('pearTV', 2), ('Toshika 750', 1)]",23850.0,65.46,-37.80850510000001,144.9548196,0,23915.46,Winter,False,0.8246,i need help asap i love the phone but it doesn’t work i’m reaching out in a message and i’ve also called and had to leave a message and i’m not getting a faster response!!,1.0
ORD394522,ID0283334348,2019-08-03,Thompson,"[('iStream', 2), ('Thunder line', 2), ('Universe Note', 1)]",8110.0,79.65,-37.7994961,144.9491927,15,6973.15,Winter,True,1.4787,"five stars my father loves the phone, looks brand new.",1.0
ORD320517,ID0475511486,2019-03-06,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('pearTV', 1)]",11985.0,80.83,-37.8010756,144.95293940000005,15,10268.08,Autumn,True,1.3904,beautiful cell phone! i love it.. toshika fun always.,1.0
ORD162749,ID6167266637,2019-11-29,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Thunder line', 1)]",8950.0,81.19,-37.8070125,144.96266630000005,10,8137.77,Spring,False,1.4244,great price for a brand new s7 had an s5 for a number of years and needed an upgrade. so far very happy. phone is brand new in proper packaging and accessories. great price!,1.0
ORD269550,ID3085953523,2019-11-03,Bakers,"[('Olivia x460', 1), ('Thunder line', 1), ('pearTV', 2)]",16025.0,106.47,-37.82361210000001,144.9878986,10,14528.97,Spring,True,1.6454,nice throwback a great phone for a person that wants to just call and text people with amazing battery life but i cannot get the multimedia messages to work no matter how hard my phone company and i try,1.0
ORD446178,ID0356098596,2019-07-06,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130.0,52.31,-37.821277,144.99183530000005,25,6149.81,Winter,False,1.2894,dishonest seller sold phone with defective screen dishonest seller sold phone with defective screen,0.0
ORD419353,ID0647852812,2019-11-27,Bakers,"[('iStream', 1), ('pearTV', 2), ('Alcon 10', 2), ('Thunder line', 1)]",32850.0,99.72,-37.8042805,144.9928486,0,32949.72,Spring,True,0.6699,working without any problems working without any problems. excellent product! thank you,1.0
ORD161150,ID0560997596,2019-09-01,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",8760.0,102.53,-37.8097826,144.935871,25,6672.53,Spring,True,1.036,five stars so far works good.,1.0
ORD399580,ID3001606054,2019-11-14,Thompson,"[('pearTV', 2), ('Toshika 750', 1)]",16940.0,72.81,-37.8182341,144.9474408,15,14471.81,Spring,False,0.6192,"great replacement for complicated olivia phones. this phone was purchased to replace my spouse's universe s4. i am more than happy with the phone. it is much simpler to use and handles everything my spouse needs to manage business contacts, etc.",1.0
ORD185505,ID0746912551,2019-05-12,Nickolson,"[('iStream', 1), ('Lucent 330S', 1)]",1380.0,67.41,-37.82507920000001,144.9827779,10,1309.41,Autumn,False,1.3673,"best phone i have ever had! amazing phone!!! batterie life is great, screen is beautiful, os is nice too but you have to remove the ads for a better experience.",1.0
ORD219251,ID0650277467,2019-01-08,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",24670.0,60.77,-37.8116738,144.98284019999997,0,24730.77,Summer,False,1.1057,screen delaminating!! purchased march... screen is delaminating from body and lucentrola won't help. buy digico warranty or don't buy x4.,0.0
ORD485535,ID0709973352,2019-08-10,Thompson,"[('Candle Inferno', 1), ('pearTV', 2), ('Thunder line', 1), ('Alcon 10', 1)]",24180.0,75.61,-37.814922,144.93538940000005,0,24255.61,Winter,True,1.0572,"awesomeness, love how i xan watch my xfinity movies",1.0
